birdnet_id,scientific_name,common_name,common_name_alt,taxon_group,record_type,scientific_name_aliases,common_name_aliases,inat_id,ebird_code,gbif_id,ncbi_id,avibase_id,birdlife_id,ml_taxon_code,xc_name,observationorg_id,wikidata_qid,observations_count,description_source,metadata_quality_score,metadata_quality_flags,image_url,image_author,image_license,image_source,common_name_en,common_name_ru,common_name_es,common_name_de,common_name_cs,common_name_fr,common_name_nl,common_name_pl,common_name_ja,common_name_pt,common_name_ca,common_name_bg,common_name_zh-CN,common_name_no,common_name_sv,common_name_da,common_name_sk,common_name_uk,common_name_tr,common_name_fi,common_name_sr,common_name_es_ES,common_name_es_MX,common_name_pt_PT,common_name_es_EC,common_name_hr,common_name_lt,common_name_fa,common_name_zh,common_name_cy
BN07465,Lamprotornis splendidus,Splendid Starling,,Aves,species,,,14942,spgsta1,2489089,245041,18B10CF9F269693B,22710716,spgsta1,Lamprotornis splendidus,19283,,404,wikipedia,64,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Lamprotornis%20splendidus?size=medium,Nik Borrow,cc-by-nc,iNaturalist,Splendid Starling,Великолепный спрео,Estornino Espléndido,Prachtglanzstar,leskoptev skvostná,Choucador splendide,Prachtglansspreeuw,błyszczak wspaniały,セイキテリムク,splendid starling,estornell esplèndid,Блестящ скорец,光彩丽椋鸟,edelglansstær,praktglansstare,Pragtglansstær,liskavec nádherný,Мерл темнощокий,Mücevher Sığırcığı,samettisiipikottarainen,Sjajni čvorak,Estornino espléndido,Estornino Espléndido,Splendid starling,Estornino Espléndido,ljubičastotrbi čvorak,,سار باشکوه,,Drudwen loyw ysblennydd
BN07466,Lamprotornis superbus,Superb Starling,,Aves,species,,,14939,supsta1,2489075,245042,,22710767,supsta1,Lamprotornis superbus,9410,,4213,wikipedia,68,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Lamprotornis%20superbus?size=medium,Marc Henrion,cc-by-nc,iNaturalist,Superb Starling,Трёхцветный спрео,Estornino Soberbio,Dreifarben-Glanzstar,leskoptev nádherná,Choucador superbe,Driekleurige glansspreeuw,błyszczak rudobrzuchy,ツキノワテリムク,superb starling,estornell superb,Великолепен скорец,栗头丽椋鸟,praktstær,brunbukig glansstare,Trefarvet Glansstær,liskavec pestrý,Мерл багатобарвний,Muhteşem Sığırcık,loistokottarainen,Riđotrbi čvorak,Estornino soberbio,Estornino Soberbio,Superb starling,Estornino Soberbio,plavoprsi čvorak,Rusvapilvis blizgusis varnėnas,سار باشکوه,栗頭麗椋鳥,Drudwen loyw wych
BN07467,Lamprotornis unicolor,Ashy Starling,,Aves,species,,,516943,ashsta2,5845377,451410,6BFEA7BEC7C46223,22710821,ashsta2,Lamprotornis unicolor,76406,,434,wikipedia,74,few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Lamprotornis%20unicolor?size=medium,world_lineage,cc-by-nc,iNaturalist,Ashy Starling,Шиферный спрео,Estornino Cenizo,Grauglanzstar,leskoptev popelavá,Choucador cendré,Grijze glansspreeuw,błyszczak jednobarwny,ハイイロオナガテリムク,ashy starling,estornell cendrós,Пепеляв скорец,灰丽椋鸟,askestær,grå glansstare,Ensfarvet Glansstær,liskavec popolavý,Мерл попелястий,Kül Rengi Sığırcık,tuhkakottarainen,Pepeljasti čvorak,Estornino cenizo,Estornino Cenizo,Ashy starling,Estornino Cenizo,pepeljasti čvorak,,سار تکرنگ,,Drudwen lwyd
BN07468,Langia zenzeroides,Apple Hawkmoth,,Insecta,species,,,361729,,5123674,522834,,,,,,,429,wikipedia,51,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Langia%20zenzeroides?size=medium,starwu,cc-by-nc,iNaturalist,Apple Hawkmoth,Лангия древесницевидная,,,,,,,オオシモフリスズメ,,,,锯翅天蛾,,,,,,,,,,,,,,,,鋸翅天蛾,
BN07469,Laniarius aethiopicus,Ethiopian Boubou,,Aves,species,,,597464,trobou2,2484868,9195,,104007160,trobou2,Laniarius aethiopicus,199158,,62,wikipedia,86,,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20aethiopicus?size=medium,Scott Bowers,cc-by-nc,iNaturalist,Ethiopian Boubou,Эфиопский бубу,Bubú Abisinio,Äthiopienwürger,ťuhýkovec tropický,Gonolek d'Abyssinie,Ethiopische fiskaal,dzierzyk zaroślowy,エチオピアヤブモズ,ethiopian boubou,bubú tropical,Абисинска горска сврачка,埃塞黑鵙,etiopiabobo,etiopienbusktörnskata,Bubu,mäsiarik tropický,Гонолек чагарниковий,Habeş Bubusu,duettolepinkäinen,Etiopski bubu svračak,Bubú abisinio,Bubú Abisinio,Ethiopian boubou,Bubú Abisinio,bjeloprsa čagra,,زنگآوای اتیوپی,,Bwbw Cyffredin
BN07470,Laniarius amboimensis,Gabela Bushshrike,,Aves,species,,,8220,gabbus1,2484876,,,22707540,gabbus1,Laniarius amboimensis,75820,,6,wikipedia,86,,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20amboimensis?size=medium,markus lilje,cc-by-nc-nd,iNaturalist,Gabela Bushshrike,Габельский бубу,Bubú Angoleño,Amboimwürger,ťuhýkovec gabelský,Gonolek d'Angola,Gabelafiskaal,dzierzyk angolski,アンゴラヤブモズ,gabela bushshrike,bubú de Gabela,Червеноглава горска сврачка,安哥拉黑鵙,gabelabuskvarsler,gabelabusktörnskata,Gabela Busktornskade,mäsiarik húštinový,Гонолек габельський,Gabela Bubusu,,Gabela bubu svračak,Bubú angoleño,Bubú Angoleño,Gabela bushshrike,Bubú Angoleño,angolska čagra,,سنگچشم بیشه گابلا,加贝拉黑鵙,
BN07471,Laniarius atrococcineus,Crimson-breasted Shrike,Crimson-breasted Gonolek,Aves,species,,,8211,crbgon1,2484863,488391,,22707586,crbgon1,Laniarius atrococcineus,75828,,1613,wikipedia,84,,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20atrococcineus?size=medium,David Irving,© Macaulay Library,Macaulay Library ML203321041,Crimson-breasted Shrike,Белокрылый гонолек,Bubú Pechirrojo,Rotbauchwürger,ťuhýkovec pruhokřídlý,Gonolek rouge et noir,Burchellfiskaal,dzierzyk purpurowy,ハジロアカハラヤブモズ,crimson-breasted gonolek,bubú escarlata,Червеногърда горска сврачка,红胸黑鵙,karmingonolek,rödbröstad busktörnskata,Hvidbåndet Gonolek,mäsiarik pestrý,Гонолек червоноволий,Ala-Kırmızı Bubu,tulilepinkäinen,Grimiznogrudi gonolek,Bubú pechirrojo,Bubú Pechirrojo,Crimson-breasted gonolek,Bubú Pechirrojo,crvenoprsa čagra,,سنگچشم سینهزرشکی,Crimson-breasted Shrike,Bwbw brongoch
BN07472,Laniarius atroflavus,Yellow-breasted Boubou,,Aves,species,,,8222,yebbou1,2484869,488393,0D6B8ACAA27E7DDE,22707597,yebbou1,Laniarius atroflavus,75830,,23,wikipedia,64,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20atroflavus?size=medium,markus lilje,cc-by-nc-nd,iNaturalist,Yellow-breasted Boubou,Желтобрюхий гонолек,Bubú Pechigualdo,Gelbbauchwürger,ťuhýkovec žlutoprsý,Gonolek à ventre jaune,Zwart-gele fiskaal,dzierzyk żółtobrzuchy,キバラセグロヤブモズ,yellow-breasted boubou,bubú ventregroc,Жълтогърда горска сврачка,黄胸黑鵙,gulbrystbuskvarsler,gulbröstad busktörnskata,Gulbrystet Bubu,mäsiarik žltobruchý,Гонолек жовтогрудий,Sarı Göğüslü Bubu,keltavatsalepinkäinen,Žutogrudi bubu svračak,Bubú pechigualdo,Bubú Pechigualdo,Yellow-breasted boubou,Bubú Pechigualdo,zlatnotrba čagra,,زنگآوای سینهزرد,,Bwbw bronfelyn
BN07473,Laniarius barbarus,Yellow-crowned Gonolek,,Aves,species,,,8209,comgon1,2484877,9196,356282803D79723A,22707575,comgon1,Laniarius barbarus,75826,,616,wikipedia,88,,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20barbarus?size=medium,H2O Alchemist,cc-by-nc-sa,iNaturalist,Yellow-crowned Gonolek,Желтошапочный гонолек,Bubú Coronigualdo,Goldscheitelwürger,ťuhýkovec žlutokorunkatý,Gonolek de Barbarie,Goudkruinfiskaal,dzierzyk szkarłatny,アカハラヤブモズ,picanço-bárbaro,bubú de capell groc,Жълтоглава горска сврачка,非洲黑鵙,gulkronegonolek,gulkronad busktörnskata,Fløjtegonolek,mäsiarik zlatohlavý,Гонолек червоний,Sarı Başlı Kırmızı Bubu,guineanlepinkäinen,Žutokapi gonolek,Bubú coronigualdo,Bubú Coronigualdo,Picanço-bárbaro,Bubú Coronigualdo,žutokapa čagra,,زنگآوای تاجزرد,,Bwbw Barbari
BN07474,Laniarius bicolor,Swamp Boubou,Gabon Boubou,Aves,species,,,8217,gabbou1,2484864,488389,1776533DE14D2EC8,22707566,gabbou1,Laniarius bicolor,75824,,343,wikipedia,92,,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20bicolor?size=medium,Dave Govoni,cc-by-nc-sa,iNaturalist,Swamp Boubou,Двухцветный бубу,Bubú Bicolor,Sumpfwürger,ťuhýkovec dvoubarvý,Gonolek à ventre blanc,Moerasfiskaal,dzierzyk dwubarwny,フタイロヤブモズ,gabon boubou,bubú ventreblanc,Габонска горска сврачка,双色黑鵙,sumpbobo,träskbusktörnskata,Sumpbubu,mäsiarik bahenný,Гонолек двобарвний,Bataklık Bubusu,gaboninlepinkäinen,Gabonski bubu svračak,Bubú bicolor,Bubú Bicolor,Gabon boubou,Bubú Bicolor,obalna čagra,,زنگآوای باتلاق,Swamp Boubou,Bwbw corstir
BN07475,Laniarius brauni,Braun's Bushshrike,,Aves,species,,,8218,brabus1,2484870,,,22707532,brabus1,Laniarius brauni,199157,,10,wikipedia,90,,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20brauni?size=medium,Dubi Shapiro,© Macaulay Library,Macaulay Library ML378390361,Braun's Bushshrike,Оранжевогрудый бубу,Bubú de Braun,Angolawürger,ťuhýkovec angolský,Gonolek de Braun,Angolese fiskaal,dzierzyk złotopierśny,ブラウンヤブモズ,braun's bushshrike,bubú de Braun,Червеногуша горска сврачка,布氏黑鵙,oransjebrystbuskvarsler,angolabusktörnskata,Angolabusktornskade,mäsiarik oranžový,Гонолек ангольський,Braun Bubusu,,Braunov bubu svračak,Bubú de Braun,Bubú de Braun,Braun's bushshrike,Bubú de Braun,kestenjastokapa čagra,,سنگچشم بیشه براون,,
BN07476,Laniarius erythrogaster,Black-headed Gonolek,,Aves,species,,,8208,blhgon1,2484871,488390,5E822C9C9CF9077C,22707580,blhgon1,Laniarius erythrogaster,75827,,427,wikipedia,94,,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20erythrogaster?size=medium,Jan Ebr &amp; Ivana Ebrová,cc-by,iNaturalist,Black-headed Gonolek,Черноголовый гонолек,Bubú Cabecinegro,Scharlachwürger,ťuhýkovec karmínovobřichý,Gonolek à ventre rouge,Zwartkopfiskaal,dzierzyk czarnogłowy,アカクロヤブモズ,black-headed gonolek,bubú capnegre,Черноглава чорска сврачка,黑头黑鵙,svarthodegonolek,scharlakansbusktörnskata,Skarlagengonolek,mäsiarik červenobruchý,Гонолек жовтоокий,Kara Başlı Kırmızı Bubu,punalepinkäinen,Crnoglavi gonolek,Bubú cabecinegro,Bubú Cabecinegro,Black-headed gonolek,Bubú Cabecinegro,crvenotrba čagra,,سنگچشم بیشه سرسیاه,,Bwbw penddu
BN07477,Laniarius ferrugineus,Southern Boubou,,Aves,species,,,8224,soubou1,2484860,125280,2849059DBAD4B453,22707571,soubou1,Laniarius ferrugineus,75825,,3011,wikipedia,86,,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20ferrugineus?size=medium,Jaunne-Marelize Van Tonder,cc-by-nc,iNaturalist,Southern Boubou,Бубу-флейтист,Bubú Ferrugíneo,Flötenwürger,ťuhýkovec jižní,Gonolek boubou,Waterfiskaal,dzierzyk rdzawobrzuchy,セグロヤブモズ,southern boubou,bubú rovellat,Белогърда горска сврачка,锈色黑鵙,rustbobo,rostbukig busktörnskata,Okkerbubu,mäsiarik flautový,Гонолек південний,Kızılca Karınlı Bubu,rusoduettolepinkäinen,Južni bubu svračak,Bubú ferrugíneo,Bubú Ferrugíneo,Southern boubou,Bubú Ferrugíneo,cimetastotrba čagra,,زنگآوای جنوبی,,Bwbw'r Penrhyn
BN07478,Laniarius fuelleborni,Fülleborn's Boubou,,Aves,species,,,8215,fuebou1,2484872,488396,,22707617,fuebou1,Laniarius fuelleborni,75834,,18,wikipedia,82,,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20fuelleborni?size=medium,Olivia S,cc-by-nc,iNaturalist,Fülleborn's Boubou,Чёрный бубу,Bubú de Fülleborn,Füllebornwürger,ťuhýkovec tanzanský,Gonolek de Fülleborn,Füllebornfiskaal,dzierzyk czarny,クロナキヤブモズ,fülleborn's boubou,bubú de Fülleborn,Танзанийска горска сврачка,福氏黑鵙,svartbuskvarsler,tanzaniabusktörnskata,Skovbubu,mäsiarik tmavý,Гонолек східний,Fülleborn Bubusu,vuorilepinkäinen,Filebornov bubu svračak,Bubú de Fülleborn,Bubú de Fülleborn,Fülleborn's boubou,Bubú de Fülleborn,tanzanska čagra,,زنگآوای فولهبورن,,Bwbw Mynydd
BN07479,Laniarius funebris,Slate-colored Boubou,,Aves,species,,,8214,slcbou1,2484861,272832,,22707601,slcbou1,Laniarius funebris,75831,,540,wikipedia,94,,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20funebris?size=medium,Francesco Veronesi,cc-by-nc-sa,iNaturalist,Slate-colored Boubou,Траурный бубу,Bubú Fúnebre,Schieferwürger,ťuhýkovec tmavý,Gonolek ardoisé,Leikleurige fiskaal,dzierzyk stalowy,スレートナキヤブモズ,slate-colored boubou,bubú funest,Черна горска сврачка,暗色黑鵙,skiferbuskvarsler,skifferbusktörnskata,Sodbubu,mäsiarik smútočný,Гонолек ефіопський,Kül Rengi Bubu,liuskelepinkäinen,Škriljastosivi bubu svračak,Bubú fúnebre,Bubú Fúnebre,Slate-colored boubou,Bubú Fúnebre,gorska čagra,,زنگآوای توسی,,Bwbw llwyd
BN07480,Laniarius holomelas,Albertine Sooty Boubou,Albertine Boubou,Aves,species,,,827393,mosbou4,8075484,,5E8D59E58E0423DA,103706204,mosbou4,Laniarius holomelas,253466,,8,wikipedia,62,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20holomelas?size=medium,Nik Borrow,cc-by-nc,iNaturalist,Albertine Sooty Boubou,Рифтовый бубу,Bubú Montano Oriental,Kongowürger,,Gonolek de Jackson,Albertinefiskaal,dzierzyk okopcony,アルベルティーヌナキヤブモズ,albertine boubou,bubú muntanyenc oriental,Албертинска горска сврачка,艾伯丁黑鵙,albertinebuskvarsler,albertinebusktörnskata,Uganda Sodbubu,mäsiarik ugandský,Гонолек приозерний,Doğulu Dağ Bubusu,kivunmustalepinkäinen,Bubu svračak iz Rasedne doline,Bubú montano oriental,Bubú Montano Oriental,Albertine boubou,Bubú Montano Oriental,kongoanska čagra,,,Albertine Sooty Boubou,
BN07481,Laniarius leucorhynchus,Lowland Sooty Boubou,,Aves,species,,,8213,soobou1,2484865,488394,,22707606,soobou1,Laniarius leucorhynchus,75832,,20,wikipedia,82,,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20leucorhynchus?size=medium,Dave Curtis,cc-by-nc-nd,iNaturalist,Lowland Sooty Boubou,Лесной бубу,Bubú Sombrío,Schwarzwürger,ťuhýkovec černý,Gonolek fuligineux,Zwarte fiskaal,dzierzyk żałobny,テリクロナキヤブモズ,lowland sooty boubou,bubú fuliginós,Равнинна горска сврачка,白嘴黑鵙,sotbuskvarsler,sotbusktörnskata,Sort Bubu,mäsiarik čierny,Гонолек екваторіальний,Kurşuni Bubu,nokilepinkäinen,Ravničarski čađavi bubu svračak,Bubú sombrío,Bubú Sombrío,Lowland sooty boubou,Bubú Sombrío,crna čagra,,زنگآوای دودی دشتی,,Bwbw du
BN07482,Laniarius luehderi,Lühder's Bushshrike,,Aves,species,,,8207,luebus1,2484862,9198,,22707524,luebus1,Laniarius luehderi,75818,,82,wikipedia,86,,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20luehderi?size=medium,Nik Borrow,cc-by-nc,iNaturalist,Lühder's Bushshrike,Рыжегрудый бубу,Bubú de Lühder,Braunscheitelwürger,ťuhýkovec hnědotemenný,Gonolek de Lühder,Lühderfiskaal,dzierzyk maskowy,シロスジヤブモズ,lühder's bushshrike,bubú de Lühder,Канеленогърда горска сврачка,卢氏黑鵙,brunkronebuskvarsler,brunkronad busktörnskata,Brunkronet Busktornskade,mäsiarik škraboškový,Гонолек масковий,Lühder Bubusu,oranssirintalepinkäinen,Liderov bubu svračak,Bubú de Lühder,Bubú de Lühder,Lühder's bushshrike,Bubú de Lühder,cimetastoprsa čagra,,سنگچشم بیشه لوهدر,,Bwbw Lühder
BN07483,Laniarius major,Tropical Boubou,,Aves,species,,,597463,trobou1,5845151,488399,,22735546,trobou1,Laniarius major,75823,,1012,wikipedia,88,,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20major?size=medium,John Gale,cc-by-nc,iNaturalist,Tropical Boubou,Пегий бубу,Bubú Tropical,Tropenwürger,,Grand Gonolek,Tropische fiskaal,dzierzyk równikowy,スズゴエヤブモズ,tropical boubou,Bubú tropical,Голяма горска сврачка,热带黑鵙,tropebobo,tropikbusktörnskata,Stor Bubu,mäsiarik bublavý,Гонолек тропічний,Tropikal Bubu,,Tropski bubu svračak,Bubú tropical,Bubú Tropical,Tropical boubou,Bubú Tropical,,,زنگآوای گرمسیری,,
BN07484,Laniarius mufumbiri,Papyrus Gonolek,,Aves,species,,,8221,papgon1,2484866,488392,1E5D636D4055B780,22707593,papgon1,Laniarius mufumbiri,75829,,66,wikipedia,86,,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20mufumbiri?size=medium,Francesco Veronesi,cc-by-nc-sa,iNaturalist,Papyrus Gonolek,Папирусовый гонолек,Bubú de Los Papiros,Papyruswürger,ťuhýkovec papyrusový,Gonolek des papyrus,Papyrusfiskaal,dzierzyk papirusowy,アカハラセグロヤブモズ,papyrus gonolek,bubú dels papirs,Папирусова горска сврачка,穆氏黑鵙,papyrusgonolek,papyrusbusktörnskata,Papyrusgonolek,mäsiarik šachorový,Гонолек жовтоголовий,Papirüs Bubusu,papyruslepinkäinen,Papirusni gonolek,Bubú de los papiros,Bubú de Los Papiros,Papyrus gonolek,Bubú de Los Papiros,papirusova čagra,,زنگآوای پیزری,,Bwbw'r papyrws
BN07485,Laniarius nigerrimus,Black Boubou,Coastal Boubou,Aves,species,,,558511,sombou1,6100953,1909113,,22735536,sombou1,Laniarius nigerrimus,253472,,2,wikipedia,94,,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20nigerrimus?size=medium,Peter Steward,cc-by-nc,iNaturalist,Black Boubou,Сомалийский бубу,Bubú de Reichenow,Reichenowwürger,ťuhýkovec buloburtský,Gonolek de Reichenow,Erlangerfiskaal,dzierzyk somalijski,ソマリーヤブモズ,coastal boubou,bubú de Reichenow,Сомалийска горска сврачка,索马里黑鵙,somalibobo,svart busktörnskata,Buloburti Bubu,mäsiarik somálsky,Гонолек сомалійський,Reichenow Bubusu,rannikkolepinkäinen,Obalski bubu svračak,Bubú de Reichenow,Bubú de Reichenow,Coastal boubou,Bubú de Reichenow,somalijska čagra,,زنگآوای سیاه,Black Boubou,Bwbw Somalia
BN07486,Laniarius poensis,Mountain Sooty Boubou,Western Boubou,Aves,species,,,904410,mosbou1,2484874,488395,,103706176,mosbou1,Laniarius poensis,75833,,8,wikipedia,62,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Laniarius%20poensis?size=medium,Christian Artuso,cc-by-nc-nd,iNaturalist,Mountain Sooty Boubou,Горный бубу,Bubú Montano Occidental,Rabenwürger,ťuhýkovec černolesklý,Gonolek de montagne,Bergfiskaal,dzierzyk jednobarwny,フェルナンドポーナキヤブモズ,western boubou,bubú muntanyenc occidental,Камерунска горска сврачка,山地黑鵙,bergbuskvarsler,kamerunbusktörnskata,Bjergbubu,mäsiarik horský,Гонолек гірський,Batılı Dağ Bubusu,mustalepinkäinen,Zapadni bubu svračak,Bubú montano occidental,Bubú Montano Occidental,Western boubou,Bubú Montano Occidental,planinska čagra,,زنگآوای دودی کوهی,Mountain Sooty Boubou,
